HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DisplaySwitch/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DNS-Client/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Documents/Performance,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DriverFrameworks-UserMode/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DUI/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DUSER/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DxgKrnl/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DxgKrnl/Performance,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DXP/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DxpTaskRingtone/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DxpTaskSyncProvider/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EapHost/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EapHost/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EapHost/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EaseOfAccess/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EFS/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventCollector/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventCollector/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventLog-WMIProvider/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventLog/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventLog/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FailoverClustering-Client/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Fault-Tolerant-Heap/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Feedback-Service-TriggerProvider,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FileInfoMinifilter/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Firewall-CPL/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FMS/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FMS/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FMS/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Folder Redirection/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Forwarding/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Forwarding/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-GettingStarted/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-GroupPolicy/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-HAL/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-HealthCenter/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-HealthCenter/Performance,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-HealthCenterCPL/Performance,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Help/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-HomeGroup Control Panel Performance/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-HomeGroup Control Panel/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
